customer_id,invoice_id,product_name,quantity,unit_price,total_amount,transaction_date,country
CUST0833,INV357829,Keyboard,1,695.03,695.03,2026-02-24 22:46:31,Australia
CUST0647,INV370257,Laptop,4,948.62,3794.48,2025-07-09 22:46:31,Germany
CUST0464,INV746757,Headphones,1,122.59,122.59,2025-09-04 22:46:31,France
CUST0749,INV685825,Mouse,3,145.75,437.25,2025-07-21 22:46:31,Canada
CUST0228,INV669393,Mouse,3,458.21,1374.6299999999999,2025-11-29 22:46:31,Australia
CUST0944,INV309185,Headphones,4,881.86,3527.44,2026-03-28 22:46:31,Canada
CUST0205,INV779524,Keyboard,5,990.76,4953.8,2025-04-18 22:46:31,UK
CUST0010,INV563544,Phone,1,558.7,558.7,2025-06-03 22:46:31,Australia
CUST0549,INV376880,Mouse,5,320.45,1602.25,2025-12-18 22:46:31,Canada
CUST0975,INV119997,Headphones,3,690.72,2072.16,2025-07-19 22:46:31,USA
CUST0184,INV937030,Phone,2,676.93,1353.86,2026-01-19 22:46:31,UK
CUST0166,INV159531,Laptop,1,128.76,128.76,2025-10-18 22:46:31,Canada
CUST0931,INV118103,Headphones,2,809.83,1619.66,2025-11-24 22:46:31,Australia
CUST0505,INV446491,Tablet,5,753.87,3769.35,2025-06-25 22:46:31,Canada
CUST0686,INV271795,Keyboard,3,681.91,2045.73,2025-11-07 22:46:31,Canada
CUST0973,INV343810,Phone,3,680.93,2042.79,2025-04-19 22:46:31,Australia
CUST0443,INV930755,Mouse,1,272.63,272.63,2025-11-11 22:46:31,Germany
CUST0532,INV523328,Keyboard,5,345.89,1729.4499999999998,2026-01-10 22:46:31,France
CUST0659,INV159402,Mouse,1,284.93,284.93,2025-11-04 22:46:31,France
CUST0203,INV679018,Mouse,4,441.06,1764.24,2026-03-05 22:46:31,France
CUST0757,INV681412,Tablet,1,771.16,771.16,2025-06-21 22:46:31,Canada
CUST0401,INV616248,Keyboard,5,975.49,4877.45,2025-07-12 22:46:31,France
CUST0379,INV287279,Phone,3,261.86,785.58,2025-11-01 22:46:31,France
CUST0006,INV368629,Laptop,5,223.29,1116.45,2025-06-16 22:46:31,USA
CUST0612,INV962380,Mouse,3,304.83,914.49,2026-03-03 22:46:31,France
CUST0296,INV750484,Tablet,2,792.25,1584.5,2025-04-17 22:46:31,France
CUST0462,INV947088,Tablet,1,851.89,851.89,2025-04-23 22:46:31,USA
CUST0238,INV962585,Tablet,5,548.94,2744.7000000000003,2026-01-28 22:46:31,Canada
CUST0595,INV651186,Headphones,4,221.21,884.84,2025-06-18 22:46:31,Germany
CUST0350,INV676923,Laptop,4,900.7,3602.8,2025-10-25 22:46:31,Australia
CUST0111,INV344932,Headphones,5,664.26,3321.3,2026-04-08 22:46:31,Australia
CUST0010,INV519743,Tablet,4,132.65,530.6,2026-01-20 22:46:31,Australia
CUST0337,INV547798,Mouse,4,126.72,506.88,2025-10-06 22:46:31,UK
CUST0964,INV122618,Headphones,2,603.26,1206.52,2025-07-11 22:46:31,USA
CUST0892,INV861061,Mouse,4,640.12,2560.48,2025-07-16 22:46:31,Germany
CUST0194,INV505841,Tablet,1,693.08,693.08,2026-03-29 22:46:31,Australia
CUST0618,INV163584,Tablet,2,216.11,432.22,2025-04-12 22:46:31,Canada
CUST0230,INV517854,Tablet,1,796.07,796.07,2025-06-15 22:46:31,France
CUST0429,INV751839,Phone,2,711.09,1422.18,2025-08-23 22:46:31,Germany
CUST0292,INV298396,Mouse,5,549.53,2747.6499999999996,2025-09-13 22:46:31,Germany
CUST0876,INV570452,Laptop,4,650.06,2600.24,2026-03-02 22:46:31,Germany
CUST0903,INV926358,Tablet,3,979.0,2937.0,2026-02-19 22:46:31,Germany
CUST0362,INV126886,Mouse,5,785.41,3927.0499999999997,2025-06-08 22:46:31,France
CUST0849,INV894269,Headphones,3,325.79,977.3700000000001,2025-10-15 22:46:31,USA
CUST0992,INV850019,Laptop,4,251.84,1007.36,2025-07-20 22:46:31,France
CUST0266,INV640517,Phone,3,629.67,1889.0099999999998,2025-11-01 22:46:31,UK
CUST0278,INV213448,Headphones,1,417.99,417.99,2026-02-13 22:46:31,USA
CUST0110,INV874484,Keyboard,5,712.94,3564.7000000000003,2025-11-08 22:46:31,Germany
CUST0888,INV507450,Phone,1,33.7,33.7,2025-09-26 22:46:31,USA
CUST0959,INV655880,Tablet,1,228.62,228.62,2025-05-16 22:46:31,Germany
CUST0053,INV484676,Laptop,4,526.39,2105.56,2025-08-07 22:46:31,Canada
CUST0323,INV943653,Tablet,3,353.34,1060.02,2025-10-01 22:46:31,Germany
CUST0188,INV399421,Laptop,4,730.88,2923.52,2026-01-30 22:46:31,Australia
CUST0891,INV263622,Headphones,1,64.91,64.91,2025-07-30 22:46:31,France
CUST0052,INV915531,Tablet,1,236.05,236.05,2026-02-02 22:46:31,Germany
CUST0246,INV132120,Headphones,5,884.94,4424.700000000001,2025-10-05 22:46:31,Canada
CUST0011,INV829344,Headphones,1,635.75,635.75,2026-01-12 22:46:31,UK
CUST0734,INV338169,Phone,1,193.54,193.54,2025-11-17 22:46:31,UK
CUST0007,INV284650,Tablet,5,348.31,1741.55,2025-11-13 22:46:31,USA
CUST0325,INV896602,Laptop,3,620.55,1861.6499999999999,2025-10-04 22:46:31,UK
CUST0464,INV961358,Phone,4,380.29,1521.16,2025-11-11 22:46:31,Canada
CUST0969,INV488936,Phone,2,681.46,1362.92,2025-04-29 22:46:31,UK
CUST0634,INV208610,Headphones,2,795.43,1590.86,2026-03-26 22:46:31,USA
CUST0041,INV487330,Keyboard,1,531.34,531.34,2025-09-10 22:46:31,UK
CUST0280,INV977116,Laptop,3,924.49,2773.4700000000003,2025-04-09 22:46:31,Australia
CUST0517,INV333533,Laptop,1,215.98,215.98,2025-06-22 22:46:31,Australia
CUST0814,INV838155,Headphones,5,548.84,2744.2000000000003,2025-07-16 22:46:31,UK
CUST0012,INV340902,Phone,2,284.2,568.4,2025-12-10 22:46:31,Germany
CUST0627,INV114394,Tablet,3,856.63,2569.89,2025-12-03 22:46:31,Australia
CUST0235,INV401774,Keyboard,3,656.38,1969.1399999999999,2025-06-30 22:46:31,Australia
CUST0352,INV624484,Keyboard,5,67.87,339.35,2025-05-03 22:46:31,France
CUST0043,INV239529,Headphones,3,873.53,2620.59,2026-01-11 22:46:31,UK
CUST0376,INV491163,Tablet,1,576.12,576.12,2025-09-21 22:46:31,USA
CUST0730,INV401806,Mouse,3,48.39,145.17000000000002,2025-09-13 22:46:31,Germany
CUST0683,INV553428,Phone,3,170.03,510.09000000000003,2025-08-03 22:46:31,USA
CUST0646,INV643223,Keyboard,2,929.89,1859.78,2025-08-17 22:46:31,UK
CUST0309,INV405164,Phone,4,891.74,3566.96,2025-05-05 22:46:31,France
CUST0355,INV489896,Keyboard,4,34.57,138.28,2026-03-25 22:46:31,USA
CUST0110,INV999067,Headphones,1,667.55,667.55,2025-04-25 22:46:31,France
CUST0367,INV920567,Tablet,3,444.06,1332.18,2025-10-14 22:46:31,Canada
CUST0291,INV282510,Keyboard,3,558.48,1675.44,2025-12-03 22:46:31,France
CUST0556,INV431118,Keyboard,5,766.49,3832.45,2025-08-30 22:46:31,Australia
CUST0246,INV289344,Keyboard,1,633.81,633.81,2025-09-12 22:46:31,Canada
CUST0223,INV741761,Phone,1,337.76,337.76,2026-01-22 22:46:31,Canada
CUST0357,INV426424,Tablet,5,614.79,3073.95,2025-06-17 22:46:31,USA
CUST0447,INV589106,Phone,3,747.64,2242.92,2025-11-13 22:46:31,USA
CUST0427,INV136000,Mouse,1,457.48,457.48,2025-04-15 22:46:31,France
CUST0329,INV875215,Keyboard,3,64.5,193.5,2025-07-25 22:46:31,Australia
CUST0848,INV842403,Laptop,3,296.83,890.49,2025-10-13 22:46:31,France
CUST0735,INV681585,Keyboard,3,497.68,1493.04,2025-07-29 22:46:31,USA
CUST0713,INV451305,Laptop,2,856.66,1713.32,2025-06-02 22:46:31,France
CUST0121,INV899344,Headphones,1,520.12,520.12,2026-02-27 22:46:31,UK
CUST0277,INV874802,Laptop,5,170.6,853.0,2025-09-20 22:46:31,Germany
CUST0948,INV264961,Tablet,3,864.49,2593.4700000000003,2025-08-08 22:46:31,USA
CUST0471,INV540472,Keyboard,5,679.92,3399.6,2025-12-05 22:46:31,USA
CUST0423,INV179811,Mouse,1,804.6,804.6,2025-06-10 22:46:31,Germany
CUST0319,INV521589,Keyboard,5,247.88,1239.4,2025-11-03 22:46:31,Canada
CUST0986,INV332468,Headphones,1,952.6,952.6,2025-12-18 22:46:31,France
CUST0186,INV257356,Laptop,4,243.11,972.44,2026-01-17 22:46:31,UK
CUST0919,INV124227,Mouse,5,337.23,1686.15,2026-03-13 22:46:31,Canada
CUST0136,INV396003,Phone,5,617.14,3085.7,2025-12-26 22:46:31,UK
CUST0620,INV836912,Headphones,3,531.28,1593.84,2025-06-29 22:46:31,France
CUST0159,INV634580,Keyboard,4,790.99,3163.96,2026-01-23 22:46:31,Canada
CUST0639,INV360777,Keyboard,4,559.12,2236.48,2026-03-28 22:46:31,Australia
CUST0947,INV251259,Mouse,3,808.73,2426.19,2025-10-03 22:46:31,UK
CUST0408,INV125514,Headphones,2,651.97,1303.94,2025-05-26 22:46:31,USA
CUST0205,INV505192,Tablet,4,78.46,313.84,2025-07-26 22:46:31,Australia
CUST0977,INV880594,Phone,2,418.47,836.94,2025-07-05 22:46:31,USA
CUST0024,INV552901,Tablet,5,372.78,1863.8999999999999,2025-07-26 22:46:31,UK
CUST0793,INV540291,Headphones,2,66.65,133.3,2025-05-25 22:46:31,USA
CUST0953,INV351214,Headphones,3,455.46,1366.3799999999999,2025-10-24 22:46:31,UK
CUST0722,INV207758,Headphones,2,433.96,867.92,2025-09-18 22:46:31,France
CUST0768,INV741803,Laptop,2,613.82,1227.64,2025-05-11 22:46:31,Germany
CUST0103,INV783891,Mouse,2,750.96,1501.92,2025-06-18 22:46:31,UK
CUST0050,INV530867,Tablet,3,53.04,159.12,2025-11-03 22:46:31,USA
CUST0391,INV804711,Phone,1,608.36,608.36,2025-12-08 22:46:31,Canada
CUST0629,INV528933,Keyboard,4,611.24,2444.96,2025-07-08 22:46:31,Australia
CUST0013,INV415478,Phone,2,938.55,1877.1,2025-11-09 22:46:31,Australia
CUST0009,INV289643,Mouse,4,579.81,2319.24,2025-10-29 22:46:31,Canada
CUST0278,INV424966,Laptop,4,451.41,1805.64,2025-08-01 22:46:31,Canada
CUST0776,INV320921,Tablet,5,829.23,4146.15,2026-01-10 22:46:31,Canada
CUST0911,INV286609,Headphones,4,816.06,3264.24,2026-01-28 22:46:31,USA
CUST0470,INV732819,Laptop,1,462.69,462.69,2026-02-16 22:46:31,UK
CUST0550,INV320294,Phone,3,762.97,2288.91,2026-03-01 22:46:31,Canada
CUST0334,INV976472,Laptop,4,681.03,2724.12,2025-07-16 22:46:31,Canada
CUST0675,INV446293,Keyboard,4,460.23,1840.92,2026-01-25 22:46:31,Canada
CUST0679,INV492793,Laptop,1,962.5,962.5,2025-10-11 22:46:31,USA
CUST0272,INV408574,Tablet,4,997.5,3990.0,2025-05-08 22:46:31,UK
CUST0344,INV745001,Headphones,4,571.01,2284.04,2025-05-17 22:46:31,Germany
CUST0497,INV853717,Tablet,5,860.9,4304.5,2025-09-12 22:46:31,Canada
CUST0052,INV799459,Headphones,5,340.06,1700.3,2025-07-31 22:46:31,Germany
CUST0982,INV798849,Mouse,5,401.6,2008.0,2026-03-31 22:46:31,Canada
CUST0087,INV204484,Keyboard,1,701.82,701.82,2025-09-22 22:46:31,Germany
CUST0121,INV665334,Tablet,1,103.75,103.75,2025-05-22 22:46:31,Canada
CUST0858,INV128681,Laptop,2,759.77,1519.54,2025-06-29 22:46:31,UK
CUST0112,INV778153,Headphones,2,206.3,412.6,2025-05-14 22:46:31,USA
CUST0062,INV795506,Phone,5,473.41,2367.05,2026-03-13 22:46:31,Australia
CUST0765,INV273048,Laptop,5,416.2,2081.0,2025-10-26 22:46:31,USA
CUST0159,INV926020,Phone,4,165.11,660.44,2025-08-18 22:46:31,Australia
CUST0835,INV132903,Keyboard,4,574.17,2296.68,2026-03-01 22:46:31,Germany
CUST0678,INV605227,Keyboard,5,985.58,4927.900000000001,2025-08-22 22:46:31,France
CUST0469,INV712111,Headphones,1,230.16,230.16,2025-04-14 22:46:31,Australia
CUST0100,INV297672,Headphones,3,754.73,2264.19,2025-07-15 22:46:31,Australia
CUST0661,INV197153,Tablet,5,291.16,1455.8000000000002,2026-03-18 22:46:31,USA
CUST0010,INV273653,Tablet,5,495.24,2476.2,2025-08-13 22:46:31,Canada
CUST0215,INV200129,Laptop,3,672.94,2018.8200000000002,2025-10-04 22:46:31,UK
CUST0240,INV777981,Phone,5,549.39,2746.95,2025-06-04 22:46:31,USA
CUST0445,INV885936,Keyboard,3,979.17,2937.5099999999998,2025-09-08 22:46:31,Canada
CUST0801,INV464586,Laptop,5,42.8,214.0,2025-10-10 22:46:31,Australia
CUST0163,INV202978,Tablet,1,990.13,990.13,2025-05-01 22:46:31,Canada
CUST0013,INV696312,Mouse,4,370.8,1483.2,2025-10-09 22:46:31,Germany
CUST0045,INV507812,Mouse,1,737.21,737.21,2025-12-12 22:46:31,France
CUST0213,INV306561,Tablet,4,10.31,41.24,2025-12-10 22:46:31,Australia
CUST0292,INV595103,Headphones,4,772.28,3089.12,2025-08-17 22:46:31,USA
CUST0497,INV205510,Phone,5,87.31,436.55,2026-01-29 22:46:31,France
CUST0986,INV119282,Headphones,4,668.64,2674.56,2025-05-30 22:46:31,UK
CUST0695,INV384017,Phone,3,373.11,1119.33,2025-11-09 22:46:31,Germany
CUST0225,INV567662,Mouse,1,906.78,906.78,2025-11-20 22:46:31,Germany
CUST0045,INV810490,Laptop,3,606.96,1820.88,2025-05-11 22:46:31,UK
CUST0746,INV318151,Tablet,4,423.9,1695.6,2026-03-09 22:46:31,USA
CUST0303,INV331755,Tablet,1,399.89,399.89,2025-06-16 22:46:31,Australia
CUST0070,INV910886,Laptop,1,866.78,866.78,2026-03-08 22:46:31,Canada
CUST0267,INV107108,Mouse,2,799.52,1599.04,2025-10-11 22:46:31,USA
CUST0824,INV111943,Phone,1,775.36,775.36,2026-01-02 22:46:31,UK
CUST0242,INV343061,Headphones,3,998.06,2994.18,2025-05-09 22:46:31,France
CUST0783,INV802288,Keyboard,4,166.87,667.48,2025-10-26 22:46:31,UK
CUST0651,INV181780,Keyboard,5,248.77,1243.8500000000001,2025-08-03 22:46:31,UK
CUST0990,INV721741,Headphones,3,171.0,513.0,2025-09-02 22:46:31,Australia
CUST0971,INV773862,Mouse,1,882.43,882.43,2025-11-06 22:46:31,Australia
CUST0024,INV260157,Keyboard,4,61.19,244.76,2025-06-20 22:46:31,Germany
CUST0438,INV671407,Laptop,4,361.37,1445.48,2026-02-01 22:46:31,Australia
CUST0842,INV747779,Headphones,4,423.77,1695.08,2026-03-11 22:46:31,Germany
CUST0283,INV389338,Mouse,3,52.93,158.79,2026-01-10 22:46:31,Canada
CUST0149,INV694935,Phone,1,529.69,529.69,2025-05-03 22:46:31,Canada
CUST0880,INV194381,Headphones,4,427.07,1708.28,2025-10-17 22:46:31,UK
CUST0972,INV206804,Tablet,4,553.43,2213.72,2026-04-02 22:46:31,Germany
CUST0763,INV807799,Tablet,5,353.77,1768.85,2025-12-28 22:46:31,USA
CUST0556,INV857629,Phone,4,475.79,1903.16,2025-07-04 22:46:31,France
CUST0717,INV973830,Phone,3,543.33,1629.9900000000002,2025-07-22 22:46:31,USA
CUST0543,INV771773,Headphones,2,370.65,741.3,2025-11-20 22:46:31,Canada
CUST0132,INV281843,Tablet,1,152.72,152.72,2026-02-18 22:46:31,USA
CUST0057,INV772076,Keyboard,2,947.84,1895.68,2025-09-18 22:46:31,UK
CUST0163,INV593127,Laptop,3,965.19,2895.57,2025-06-19 22:46:31,UK
CUST0743,INV385516,Mouse,1,123.41,123.41,2025-06-13 22:46:31,Germany
CUST0334,INV127889,Mouse,2,917.95,1835.9,2025-12-23 22:46:31,USA
CUST0661,INV801106,Keyboard,1,162.76,162.76,2025-04-26 22:46:31,USA
CUST0923,INV696645,Mouse,2,33.33,66.66,2025-09-22 22:46:31,Germany
CUST0639,INV831880,Phone,1,36.77,36.77,2025-06-14 22:46:31,France
CUST0315,INV186262,Phone,4,795.36,3181.44,2025-08-22 22:46:31,UK
CUST0240,INV347277,Tablet,3,703.35,2110.05,2025-12-27 22:46:31,Australia
CUST0114,INV333902,Keyboard,1,744.13,744.13,2026-01-26 22:46:31,USA
CUST0785,INV468542,Mouse,1,418.05,418.05,2025-09-16 22:46:31,Canada
CUST0685,INV832614,Headphones,2,847.88,1695.76,2025-08-27 22:46:31,UK
CUST0630,INV343603,Laptop,4,681.46,2725.84,2026-03-10 22:46:31,USA
CUST0470,INV209003,Keyboard,3,970.34,2911.02,2025-05-19 22:46:31,USA
CUST0639,INV741830,Mouse,5,982.74,4913.7,2026-03-11 22:46:31,Germany
CUST0537,INV619475,Tablet,2,764.28,1528.56,2026-03-12 22:46:31,Canada
CUST0997,INV400051,Headphones,5,402.83,2014.1499999999999,2025-05-20 22:46:31,France
CUST0240,INV725228,Tablet,1,851.85,851.85,2025-11-07 22:46:31,Canada
CUST0361,INV547602,Headphones,2,349.24,698.48,2025-08-06 22:46:31,Canada
CUST0559,INV586900,Headphones,3,937.08,2811.2400000000002,2025-09-27 22:46:31,Canada
CUST0235,INV634532,Laptop,1,602.7,602.7,2025-04-14 22:46:31,UK
CUST0067,INV504480,Mouse,5,754.72,3773.6000000000004,2025-11-06 22:46:31,Germany
CUST0519,INV922060,Headphones,3,675.81,2027.4299999999998,2025-10-02 22:46:31,USA
CUST0298,INV182128,Laptop,1,882.14,882.14,2025-08-04 22:46:31,USA
CUST0251,INV757931,Phone,5,704.35,3521.75,2025-08-30 22:46:31,Australia
CUST0217,INV102271,Phone,2,562.78,1125.56,2026-02-06 22:46:31,Australia
CUST0662,INV825005,Keyboard,4,894.99,3579.96,2025-06-15 22:46:31,USA
CUST0799,INV266143,Mouse,4,207.79,831.16,2025-11-20 22:46:31,Germany
CUST0309,INV292634,Keyboard,4,228.02,912.08,2025-12-27 22:46:31,UK
CUST0554,INV466449,Phone,2,673.72,1347.44,2025-11-08 22:46:31,Australia
CUST0190,INV868079,Mouse,1,279.77,279.77,2025-05-04 22:46:31,Australia
CUST0456,INV696020,Phone,4,460.41,1841.64,2025-10-25 22:46:31,Canada
CUST0061,INV817419,Phone,3,908.78,2726.34,2025-10-06 22:46:31,France
CUST0004,INV475995,Laptop,5,65.44,327.2,2025-04-11 22:46:31,USA
CUST0046,INV563092,Phone,3,517.13,1551.3899999999999,2025-05-04 22:46:31,France
CUST0162,INV680998,Keyboard,2,706.28,1412.56,2025-04-12 22:46:31,Germany
CUST0663,INV748527,Keyboard,1,724.41,724.41,2025-08-19 22:46:31,UK
CUST0551,INV965595,Mouse,4,778.19,3112.76,2025-10-19 22:46:31,Canada
CUST0010,INV895368,Tablet,5,726.03,3630.1499999999996,2026-01-29 22:46:31,Germany
CUST0072,INV313075,Tablet,1,572.28,572.28,2025-09-23 22:46:31,France
CUST0226,INV489198,Headphones,3,875.97,2627.91,2026-01-12 22:46:31,USA
CUST0188,INV223955,Tablet,3,391.68,1175.04,2025-07-10 22:46:31,USA
CUST0172,INV505867,Phone,1,478.99,478.99,2025-12-16 22:46:31,USA
CUST0126,INV210509,Mouse,2,876.77,1753.54,2025-12-13 22:46:31,Australia
CUST0943,INV184291,Laptop,2,453.25,906.5,2025-06-24 22:46:31,USA
CUST0030,INV786576,Laptop,5,544.29,2721.45,2026-03-25 22:46:31,Germany
CUST0168,INV873659,Headphones,4,256.56,1026.24,2025-10-01 22:46:31,Germany
CUST0580,INV974657,Tablet,3,198.96,596.88,2025-11-24 22:46:31,Canada
CUST0408,INV477921,Mouse,1,377.14,377.14,2025-05-06 22:46:31,Canada
CUST0436,INV771598,Headphones,2,948.67,1897.34,2025-04-19 22:46:31,USA
CUST0814,INV344295,Phone,3,73.42,220.26,2025-11-29 22:46:31,Australia
CUST0312,INV908621,Laptop,2,573.64,1147.28,2025-09-27 22:46:31,France
CUST0053,INV738683,Tablet,1,858.23,858.23,2025-07-05 22:46:31,France
CUST0833,INV882899,Mouse,5,98.22,491.1,2025-11-09 22:46:31,Canada
CUST0565,INV921801,Tablet,3,464.87,1394.6100000000001,2026-03-13 22:46:31,UK
CUST0547,INV936629,Mouse,3,35.26,105.78,2025-07-04 22:46:31,Germany
CUST0959,INV147223,Headphones,1,85.27,85.27,2025-09-11 22:46:31,Germany
CUST0555,INV813887,Headphones,2,827.07,1654.14,2025-06-14 22:46:31,Canada
CUST0022,INV864163,Keyboard,4,605.4,2421.6,2026-01-04 22:46:31,Canada
CUST0794,INV690013,Phone,1,38.8,38.8,2025-11-29 22:46:31,Germany
CUST0582,INV629841,Laptop,2,414.91,829.82,2026-01-04 22:46:31,Australia
CUST0861,INV289964,Laptop,5,926.61,4633.05,2026-03-14 22:46:31,Canada
CUST0193,INV299647,Laptop,2,125.2,250.4,2026-01-11 22:46:31,Canada
CUST0167,INV701268,Tablet,3,82.96,248.88,2026-01-16 22:46:31,UK
CUST0049,INV983712,Phone,2,626.09,1252.18,2025-05-31 22:46:31,Australia
CUST0123,INV884940,Keyboard,4,509.17,2036.68,2026-01-24 22:46:31,France
CUST0829,INV574454,Mouse,4,858.76,3435.04,2025-07-26 22:46:31,Germany
CUST0213,INV925797,Laptop,2,617.81,1235.62,2025-07-16 22:46:31,Canada
CUST0062,INV745760,Laptop,4,283.22,1132.88,2025-05-20 22:46:31,France
CUST0256,INV630606,Mouse,1,59.96,59.96,2026-03-12 22:46:31,France
CUST0483,INV551834,Mouse,3,796.48,2389.44,2025-11-26 22:46:31,Germany
CUST0337,INV827687,Laptop,5,726.9,3634.5,2026-01-03 22:46:31,Canada
CUST0193,INV219553,Tablet,4,474.87,1899.48,2025-11-26 22:46:31,France
CUST0881,INV953699,Keyboard,1,293.31,293.31,2026-03-10 22:46:31,Germany
CUST0480,INV776832,Laptop,3,702.74,2108.2200000000003,2025-08-19 22:46:31,USA
CUST0258,INV405459,Headphones,1,785.19,785.19,2025-12-21 22:46:31,UK
CUST0033,INV987178,Mouse,5,906.53,4532.65,2025-11-21 22:46:31,Australia
CUST0472,INV136944,Mouse,5,488.79,2443.9500000000003,2025-12-04 22:46:31,USA
CUST0656,INV690265,Tablet,5,885.24,4426.2,2026-02-03 22:46:31,UK
CUST0695,INV838836,Keyboard,1,750.59,750.59,2025-11-27 22:46:31,USA
CUST0413,INV303687,Tablet,5,696.48,3482.4,2025-10-29 22:46:31,Germany
CUST0292,INV495239,Phone,2,248.75,497.5,2025-11-29 22:46:31,France
CUST0710,INV466442,Phone,3,109.83,329.49,2025-09-11 22:46:31,France
CUST0422,INV563274,Tablet,2,534.66,1069.32,2026-02-27 22:46:31,France
CUST0310,INV475939,Mouse,1,121.48,121.48,2025-06-02 22:46:31,USA
CUST0119,INV672031,Phone,1,82.28,82.28,2026-03-17 22:46:31,USA
CUST0142,INV847503,Headphones,5,981.72,4908.6,2026-02-26 22:46:31,Australia
CUST0043,INV841749,Tablet,2,698.37,1396.74,2025-09-03 22:46:31,Germany
CUST0327,INV376710,Mouse,2,642.19,1284.38,2025-07-24 22:46:31,France
CUST0226,INV712724,Laptop,4,988.18,3952.72,2025-12-24 22:46:31,Germany
CUST0547,INV715758,Headphones,1,531.71,531.71,2025-05-29 22:46:31,Australia
CUST0316,INV478824,Laptop,5,650.08,3250.4,2025-06-20 22:46:31,Australia
CUST0187,INV354865,Headphones,5,271.87,1359.35,2026-02-12 22:46:31,UK
CUST0379,INV509529,Mouse,2,63.61,127.22,2026-03-13 22:46:31,Canada
CUST0065,INV848184,Mouse,4,732.61,2930.44,2026-02-14 22:46:31,Australia
CUST0692,INV530077,Keyboard,3,377.8,1133.4,2026-02-11 22:46:31,Australia
CUST0002,INV595796,Mouse,2,86.38,172.76,2026-03-14 22:46:31,Germany
CUST0566,INV593039,Laptop,5,901.28,4506.4,2025-11-17 22:46:31,Australia
CUST0154,INV619023,Phone,5,77.91,389.54999999999995,2026-01-30 22:46:31,Germany
CUST0977,INV300441,Keyboard,1,568.19,568.19,2025-05-26 22:46:31,Canada
CUST0193,INV705918,Laptop,4,226.97,907.88,2025-10-18 22:46:31,France
CUST0205,INV644602,Phone,4,821.91,3287.64,2025-10-18 22:46:31,Australia
CUST0207,INV939352,Mouse,5,353.32,1766.6,2025-11-06 22:46:31,UK
CUST0282,INV283254,Phone,2,387.85,775.7,2025-05-04 22:46:31,France
CUST0777,INV630024,Keyboard,1,772.84,772.84,2025-12-25 22:46:31,France
CUST0451,INV788645,Phone,3,240.37,721.11,2025-06-18 22:46:31,Germany
CUST0508,INV783290,Laptop,2,143.26,286.52,2025-05-13 22:46:31,Australia
CUST0488,INV247617,Headphones,4,159.52,638.08,2026-03-31 22:46:31,Australia
CUST0704,INV782728,Keyboard,3,92.44,277.32,2025-06-18 22:46:31,Australia
CUST0851,INV663768,Tablet,3,789.51,2368.5299999999997,2025-04-22 22:46:31,France
CUST0889,INV830955,Keyboard,3,33.6,100.80000000000001,2025-11-03 22:46:31,UK
CUST0800,INV668955,Mouse,4,536.89,2147.56,2026-02-06 22:46:31,France
CUST0033,INV978627,Phone,3,330.42,991.26,2025-08-10 22:46:31,UK
CUST0753,INV697199,Mouse,4,82.31,329.24,2025-11-01 22:46:31,France
CUST0475,INV262354,Tablet,3,555.5,1666.5,2025-06-19 22:46:31,Australia
CUST0753,INV666779,Laptop,1,768.16,768.16,2025-12-25 22:46:31,Canada
CUST0792,INV816659,Laptop,2,866.38,1732.76,2025-05-28 22:46:31,UK
CUST0022,INV890391,Keyboard,2,777.58,1555.16,2026-04-05 22:46:31,UK
CUST0950,INV425947,Phone,4,36.24,144.96,2026-03-29 22:46:31,UK
CUST0144,INV951231,Laptop,4,558.94,2235.76,2026-02-14 22:46:31,Germany
CUST0061,INV217301,Phone,1,789.02,789.02,2025-09-16 22:46:31,Germany
CUST0184,INV674590,Laptop,4,578.41,2313.64,2025-12-06 22:46:31,Canada
CUST0666,INV738656,Headphones,5,790.46,3952.3,2025-12-10 22:46:31,Germany
CUST0097,INV746433,Mouse,5,588.81,2944.0499999999997,2025-10-20 22:46:31,Australia
CUST0676,INV819535,Keyboard,1,116.16,116.16,2025-11-01 22:46:31,Australia
CUST0218,INV540405,Phone,1,630.12,630.12,2025-05-09 22:46:31,Australia
CUST0625,INV744585,Laptop,1,889.49,889.49,2025-07-23 22:46:31,USA
CUST0734,INV677528,Tablet,4,243.49,973.96,2025-10-31 22:46:31,USA
CUST0941,INV951783,Headphones,5,219.24,1096.2,2026-01-17 22:46:31,Canada
CUST0586,INV314963,Tablet,1,841.62,841.62,2025-09-03 22:46:31,Canada
CUST0278,INV512082,Tablet,5,409.5,2047.5,2025-12-08 22:46:31,France
CUST0061,INV292517,Keyboard,5,962.25,4811.25,2025-11-12 22:46:31,UK
CUST0561,INV590158,Mouse,5,986.84,4934.2,2026-04-06 22:46:31,Canada
CUST0346,INV243569,Tablet,4,148.31,593.24,2025-05-19 22:46:31,UK
CUST0909,INV111554,Headphones,1,541.06,541.06,2025-04-23 22:46:31,Canada
CUST0345,INV407964,Laptop,2,57.97,115.94,2026-02-24 22:46:31,Germany
CUST0409,INV544113,Keyboard,1,338.84,338.84,2025-09-07 22:46:31,France
CUST0081,INV864578,Keyboard,5,742.03,3710.1499999999996,2025-09-22 22:46:31,Canada
CUST0740,INV836779,Mouse,3,674.19,2022.5700000000002,2026-03-18 22:46:31,Germany
CUST0798,INV165487,Headphones,2,20.32,40.64,2025-06-22 22:46:31,USA
